ZIP,state_name,lat_avg,lng_avg,count_qualified,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_total,kw_total,yearly_sunlight_kwh_total,carbon_offset_metric_tons,existing_installs_count
90013,California,34.0445523,-118.2420375,558,88.99521531,1779,6467,4450,4277,131026,147999,36999.75,5.54E+07,15112.03619,6
90014,California,34.04251592,-118.2515201,238,77.52442997,200,1088,922,1599,47740,51549,12887.25,1.90E+07,5189.778006,4
90015,California,34.03959894,-118.2675909,1709,86.53164557,2809,25146,14812,7050,284978,334795,83698.75,1.26E+08,34288.18844,10
90016,California,34.0300413,-118.352903,9294,84.76833273,8267,92843,53269,54503,255355,464237,116059.25,1.79E+08,48713.30285,175
90017,California,34.05428614,-118.2659996,563,76.08108108,425,4914,3666,1238,89342,99585,24896.25,3.70E+07,10096.56778,11
90018,California,34.02762574,-118.3172835,8282,84.84786395,2237,91901,26066,66031,161896,348131,87032.75,1.34E+08,36461.20795,50
90019,California,34.04876744,-118.3409143,10625,80.68190447,4422,99686,55639,43051,277240,480038,120009.5,1.85E+08,50497.93994,282
90020,California,34.06648857,-118.3122228,1608,73.45820009,1318,25769,6119,11995,167229,212430,53107.5,8.07E+07,21993.97752,58
90021,California,34.03041476,-118.241429,1621,94.24418605,6784,29897,20057,20709,433376,510823,127705.75,1.93E+08,52672.95613,7
90022,California,34.02368964,-118.1551087,10931,70.80580386,2465,103269,49725,51444,243487,450390,112597.5,1.73E+08,47098.71292,69
90023,California,34.02432129,-118.1977171,7404,75.19804997,5949,98344,54123,41012,313476,512904,128226,1.96E+08,53441.25998,29
90024,California,34.0629449,-118.4355228,3629,75.73038397,4137,53476,19685,42139,162964,282401,70600.25,1.08E+08,29401.4408,156
90025,California,34.04486856,-118.4436609,4746,80.70056113,10101,56815,9636,31261,310540,418353,104588.25,1.61E+08,43786.82659,137
90026,California,34.07964742,-118.2653053,9920,70.03176844,2544,98137,59424,27754,206644,394503,98625.75,1.50E+08,40930.93591,177
90027,California,34.10670885,-118.2887495,6618,75.78151838,3968,80462,27657,53507,248144,413738,103434.5,1.58E+08,43055.29314,225
90028,California,34.09952958,-118.3268124,2110,76.67151163,2525,28873,10548,20418,204384,266748,66687,1.01E+08,27617.29481,34
90029,California,34.08999005,-118.294096,3720,74.41488298,2066,40972,10499,20918,152796,227251,56812.75,8.72E+07,23773.52659,44
90031,California,34.07950595,-118.2126217,5800,74.14035536,3132,73306,20374,36506,155501,288819,72204.75,1.10E+08,30109.99044,36
90032,California,34.08131956,-118.1760497,8185,72.75555556,2294,84907,34057,48709,161709,331676,82919,1.26E+08,34395.37651,97
90033,California,34.04827106,-118.2087872,6310,80.71117933,2972,64117,49319,26087,219687,362182,90545.5,1.37E+08,37433.37474,74
90034,California,34.03131808,-118.397985,6974,87.33876018,8640,86555,34035,50648,321164,501042,125260.5,1.92E+08,52477.03101,229
90035,California,34.05205829,-118.3828793,5311,82.82907049,3990,61650,27463,32884,159079,285066,71266.5,1.10E+08,29983.93385,218
90036,California,34.07117032,-118.3489105,5530,68.61893535,2358,51134,16610,24726,245084,339912,84978,1.30E+08,35453.95877,207
90037,California,34.00152327,-118.287971,8357,81.62727095,2428,77018,26550,88618,160240,354854,88713.5,1.35E+08,36795.36681,21
90038,California,34.0886439,-118.3261961,3201,74.40725244,7420,40828,13088,27050,201037,289423,72355.75,1.11E+08,30240.75749,46
90039,California,34.11117995,-118.2604844,7175,69.73466809,4697,66822,22718,45255,229280,368772,92193,1.41E+08,38491.8696,143
90040,California,33.99632967,-118.1532369,3301,79.14169264,6179,65541,35678,40343,1099762,1247503,311875.75,4.78E+08,130370.2777,13
90041,California,34.13509665,-118.2081571,5675,68.82124667,1881,61233,29867,36569,98061,227611,56902.75,8.65E+07,23570.07793,137
90042,California,34.11665648,-118.1933633,9565,68.99660968,2153,91985,44791,64809,128383,332121,83030.25,1.26E+08,34389.1814,140
90043,California,33.98791404,-118.3336983,11943,86.33077924,4766,136145,39596,76393,168994,425894,106473.5,1.64E+08,44738.96994,221
90044,California,33.95616198,-118.2920975,15339,80.01147567,3316,122671,55025,142810,241105,564927,141231.75,2.15E+08,58575.8423,50
90045,California,33.96405618,-118.3977622,10583,90.95049845,4809,150041,62553,111496,507178,836077,209019.25,3.15E+08,85877.89108,423
90046,California,34.10037648,-118.362888,6836,64.98716608,7259,84703,27175,44225,307868,471230,117807.5,1.80E+08,49176.03894,424
90047,California,33.95774449,-118.3087786,12905,83.16684926,3309,95394,35024,83265,220810,437802,109450.5,1.67E+08,45628.91906,68
90048,California,34.07285361,-118.3717803,4606,68.53146853,1753,32894,14166,18056,186113,252982,63245.5,9.68E+07,26388.10278,170
90049,California,34.06837352,-118.4791841,8202,80.48277892,9480,138614,58025,108890,245824,560833,140208.25,2.14E+08,58302.37339,643
90052,California,33.97882495,-118.2608365,33,100,410,1258,435,524,42965,45592,11398,1.73E+07,4728.766344,0
90056,California,33.98626529,-118.371403,2615,97.28422619,1596,59350,43511,51315,65059,220831,55207.75,8.44E+07,23016.28739,202
90057,California,34.06308798,-118.2768004,1440,86.22754491,1206,17193,10883,4778,146226,180286,45071.5,6.82E+07,18586.83761,6
90058,California,34.00253475,-118.2238853,2110,90.20949124,18345,111212,45089,64554,1230978,1470178,367544.5,5.61E+08,152826.6843,6
90059,California,33.92762595,-118.2477235,6993,79.4568799,2024,65408,31613,70431,164760,334236,83559,1.27E+08,34546.99198,51
90061,California,33.92332998,-118.2726394,5810,81.6240517,2011,53995,25798,60961,236871,379636,94909,1.44E+08,39363.54544,23
90062,California,34.00375581,-118.3087258,6602,87.46687864,1509,69880,22410,64922,73494,232215,58053.75,8.87E+07,24192.87817,29
90063,California,34.04373349,-118.1864995,9145,81.54257691,2702,97120,50671,60147,140841,351481,87870.25,1.34E+08,36625.72682,33
90064,California,34.03577605,-118.4264978,7028,84.55245428,6053,86402,28042,63790,182586,366873,91718.25,1.41E+08,38412.58327,323
90065,California,34.10863011,-118.2261377,9271,71.71810938,5086,88699,31259,75465,211704,412213,103053.25,1.58E+08,43021.05353,214
90066,California,34.00273791,-118.4322487,11483,85.98921671,5690,138604,22511,100590,326881,594276,148569,2.27E+08,61922.65691,517
90067,California,34.055947,-118.4149383,212,82.17054264,1233,5672,1428,4526,52388,65247,16311.75,2.46E+07,6708.556519,6
90068,California,34.11853549,-118.3330108,4678,61.86194129,4497,60503,20203,27234,138266,250703,62675.75,9.53E+07,25969.91705,274
90069,California,34.09207515,-118.3812037,3412,71.83157895,2295,36207,12301,18034,195988,264825,66206.25,1.01E+08,27526.05845,198
90071,California,34.05206867,-118.2551939,16,47.05882353,0,93,0,8,9819,9920,2480,3624233.122,988.078384,0
90073,California,34.05181707,-118.4525735,17,100,81,127,20,171,11312,11711,2927.75,4500197.113,1226.893343,2
90077,California,34.10568039,-118.4531769,2931,73.92181589,2040,53480,30262,42182,54598,182562,45640.5,6.95E+07,18956.94863,210
90079,California,34.04081525,-118.2551572,1,50,0,20,7,0,3247,3274,818.5,1206287.595,328.8714211,0
90089,California,34.03035533,-118.2642667,148,93.08176101,20,5021,3088,780,36484,45393,11348.25,1.71E+07,4652.452344,1
90094,California,33.97427967,-118.4195412,354,75.64102564,3756,11697,1365,5525,40117,62460,15615,2.36E+07,6426.804499,53
90095,California,34.07084309,-118.4435396,51,87.93103448,665,3124,2095,2007,31431,39322,9830.5,1.48E+07,4045.728108,4
90201,California,33.96939887,-118.1727838,13197,71.45487032,5179,123786,84557,97108,276204,586834,146708.5,2.24E+08,61026.14416,47
90210,California,34.09301431,-118.4104266,6883,73.84400815,6381,112564,45096,73387,256141,493569,123392.25,1.88E+08,51148.54148,555
90211,California,34.06480524,-118.3840211,1729,72.04166667,1038,15730,3275,6359,68601,95003,23750.75,3.64E+07,9915.962658,57
90212,California,34.06184148,-118.4006582,2078,70.36911615,1495,23120,8392,15826,89222,138055,34513.75,5.27E+07,14357.57108,70
90220,California,33.88864747,-118.2388729,11482,87.38869016,5015,114907,40837,113850,959227,1233836,308459,4.69E+08,127840.1025,39
90221,California,33.89591484,-118.2042227,10207,80.10516402,3238,107919,35364,77424,587211,811156,202789,3.09E+08,84119.84856,23
90222,California,33.91182339,-118.2361699,6702,82.53694581,2635,65626,28794,72562,111105,280722,70180.5,1.07E+08,29112.82642,28
90230,California,33.99698732,-118.4013491,6228,88.76852908,4260,74654,41491,41793,238111,400309,100077.25,1.52E+08,41518.45213,295
90232,California,34.01843362,-118.3945207,4122,85.39465507,5723,54040,32155,28746,181031,301695,75423.75,1.15E+08,31470.02139,167
90240,California,33.95729335,-118.1190121,6463,87.25529904,3716,98585,71687,37731,83136,294855,73713.75,1.13E+08,30792.0369,159
90241,California,33.9411553,-118.1310264,9003,86.09543846,5423,123913,113260,51077,274450,568123,142030.75,2.17E+08,59167.08311,142
90242,California,33.92122482,-118.1419419,8431,85.61129163,5012,113216,80934,45303,249055,493520,123380,1.89E+08,51424.47455,65
90245,California,33.92276798,-118.4100631,5125,85.27454243,1973,69755,20126,44719,485753,622326,155581.5,2.34E+08,63691.75809,146
90247,California,33.89152401,-118.2979465,9293,85.82379017,4282,124161,47992,105326,260032,541793,135448.25,2.06E+08,56270.65901,66
90248,California,33.875469,-118.288732,4273,91.45976027,6180,61961,25846,50684,646322,790993,197748.25,3.01E+08,81951.29845,51
90249,California,33.89971845,-118.319242,7130,89.16958479,3105,88373,39166,82618,307876,521138,130284.5,1.99E+08,54178.44713,73
90250,California,33.91385428,-118.3506529,16450,89.14539641,8713,218776,98945,190888,581094,1098416,274604,4.19E+08,114119.625,216
90254,California,33.86523832,-118.3963338,5117,76.79723848,1410,34729,12267,36382,102596,187384,46846,7.08E+07,19292.60094,45
90255,California,33.97545229,-118.2161665,9887,68.78870104,4752,101564,38755,64722,274050,483843,120960.75,1.84E+08,50270.14965,21
90260,California,33.88760342,-118.351715,7740,87.74515361,2160,79947,41110,78920,110257,312394,78098.5,1.19E+08,32383.52181,40
90261,California,33.89616182,-118.3775469,5,100,53,329,165,242,1602,2391,597.75,867452.0194,236.4943315,0
90262,California,33.92325115,-118.2005371,10823,77.99798213,7434,122215,81215,68221,223609,502694,125673.5,1.91E+08,52141.91527,45
90263,California,34.03296883,-118.7090769,6,85.71428571,0,77,10,4,2228,2319,579.75,886508.046,241.6895956,1
90265,California,34.03826499,-118.7675491,5929,78.23964107,5048,95782,46308,57789,161701,366628,91657,1.40E+08,38268.12619,351
90266,California,33.88979654,-118.4007816,11419,84.71068249,2541,108520,50130,108818,221009,491018,122754.5,1.85E+08,50304.50955,325
90270,California,33.98892998,-118.1882068,3507,67.68963521,1340,28328,21615,25351,52203,128837,32209.25,4.90E+07,13359.29329,7
90272,California,34.0511518,-118.5355735,7693,87.99039231,5284,129613,66485,83311,129558,414251,103562.75,1.59E+08,43331.26586,535
90274,California,33.78067254,-118.3767823,9132,87.5971223,5313,230879,99594,143165,98600,577551,144387.75,2.17E+08,59159.51822,300
90275,California,33.76221778,-118.363596,13967,95.14305177,6054,289260,131271,210594,242095,879274,219818.5,3.32E+08,90407.7923,558
90277,California,33.83018267,-118.3826804,8405,87.32467532,3048,121443,51640,68355,191142,435628,108907,1.65E+08,44930.58935,133
90278,California,33.87061302,-118.3727583,10872,90.63776574,2432,117273,70920,138560,249947,579132,144783,2.18E+08,59554.3815,124
90280,California,33.9453646,-118.19933,15325,70.29171636,6832,173202,68977,81055,386137,716203,179050.75,2.74E+08,74753.47861,55
90290,California,34.10514792,-118.603506,1624,50.90909091,1019,20725,10730,13485,19019,64978,16244.5,2.49E+07,6799.982568,187
90291,California,33.99365606,-118.4630897,6684,71.38737584,5247,56503,17497,42470,122319,244036,61009,9.26E+07,25243.58037,259
90292,California,33.97968927,-118.4522614,1673,76.91954023,1570,17825,3683,14176,176331,213585,53396.25,8.00E+07,21740.6766,27
90293,California,33.95666018,-118.4400347,1848,87.33459357,866,18656,3893,16975,108617,149007,37251.75,5.56E+07,15147.41764,86
90301,California,33.95522043,-118.3575939,5820,83.44086022,4853,69237,22772,49790,232548,379200,94800,1.44E+08,39308.31425,57
90302,California,33.97607251,-118.3539078,4771,87.0620438,4805,57848,20439,48148,167786,299026,74756.5,1.14E+08,31192.38753,68
90303,California,33.93604945,-118.3322841,5357,87.02079272,2209,56338,26907,58104,92582,236140,59035,8.99E+07,24522.79294,42
90304,California,33.93823413,-118.3571416,4506,86.28877825,1509,52182,16626,33742,77352,181411,45352.75,6.94E+07,18926.94217,29
90305,California,33.95903891,-118.3265443,4442,84.19257013,2262,49388,16922,38516,79974,187062,46765.5,7.14E+07,19466.35223,24
90401,California,34.0173423,-118.491932,708,82.03939745,2725,9052,1332,5568,89832,108509,27127.25,4.10E+07,11179.02368,27
90402,California,34.03563478,-118.5026827,3344,77.58700696,2775,48647,9134,27743,44003,132302,33075.5,5.07E+07,13825.35568,450
90403,California,34.03296172,-118.4881324,3106,83.6520334,9711,48281,4138,25690,158499,246319,61579.75,9.41E+07,25642.24354,139
90404,California,34.02703564,-118.4732634,3310,84.52502554,8924,44306,5950,26032,242738,327950,81987.5,1.26E+08,34216.23162,94
90405,California,34.01142146,-118.4695398,5529,77.80748663,3910,56237,5353,52721,184239,302460,75615,1.16E+08,31559.80291,313
90501,California,33.82637926,-118.3144525,9786,87.54696726,4498,125584,57006,109935,586597,883620,220905,3.35E+08,91422.78798,92
90502,California,33.8288653,-118.2933434,4629,87.38908816,1309,60349,25198,47739,237855,372450,93112.5,1.41E+08,38565.14376,17
90503,California,33.84056422,-118.355995,10009,94.19348767,5343,167545,66135,136101,411947,787071,196767.75,2.99E+08,81471.70007,119
90504,California,33.87004123,-118.3297376,9034,89.91738828,5688,127484,48799,100326,210830,493127,123281.75,1.88E+08,51302.54639,122
90505,California,33.81002031,-118.3509566,9987,94.90639551,5188,155436,82162,101427,438756,782969,195742.25,2.97E+08,80912.67532,156
90506,California,33.88516001,-118.33035,41,85.41666667,4,440,0,25,22207,22676,5669,8513945.261,2321.165607,0
90601,California,34.00101309,-118.039887,8069,83.36605021,3832,138070,42797,75469,260757,520925,130231.25,1.98E+08,53891.21452,162
90602,California,33.96734128,-118.0334654,4867,77.43834527,1935,72070,38736,27310,92326,232377,58094.25,8.78E+07,23949.85844,50
90603,California,33.94356206,-117.9940671,6046,88.2112635,1667,103710,37566,61871,77210,282024,70506,1.07E+08,29113.66906,136
90604,California,33.93059374,-118.0121522,9502,90.41773718,3823,146161,67870,81315,140879,440048,110012,1.67E+08,45557.4748,130
90605,California,33.94369775,-118.0338278,9663,86.43885857,4071,128214,71306,58240,141311,403142,100785.5,1.53E+08,41611.80321,120
90606,California,33.97766484,-118.0662409,7587,83.52967081,3014,82125,62199,30454,186065,363857,90964.25,1.38E+08,37654.39181,62
90620,California,33.84198487,-118.0120653,12533,97.08730343,132455,216411,105427,189166,482307,1125766,281441.5,4.18E+08,114059.9692,507
90621,California,33.8740928,-117.9940678,6545,90.91540492,45399,91685,60555,92086,323241,612966,153241.5,2.26E+08,61686.70935,199
90623,California,33.84866476,-118.0427003,4332,98.85896851,23683,75965,42259,69827,164374,376108,94027,1.40E+08,38084.63043,284
90630,California,33.81801468,-118.0397743,13429,97.33980864,98574,243876,114687,192602,432190,1081929,270482.25,4.02E+08,109491.4287,649
90631,California,33.93368553,-117.951581,16802,92.39991201,127172,302391,155367,244170,448214,1277314,319328.5,4.71E+08,128362.1718,360
90638,California,33.90601299,-118.0082283,13504,94.91811345,6967,214914,108965,153778,618671,1103295,275823.75,4.18E+08,114038.8692,339
90640,California,34.01365059,-118.1136283,13018,87.8229778,7921,203504,115362,111519,479008,917314,229328.5,3.51E+08,95667.45648,93
90650,California,33.90571131,-118.0837841,22217,90.66682991,5783,278437,90425,221551,452162,1048358,262089.5,3.99E+08,108678.3831,141
90660,California,33.98861718,-118.0889287,14388,87.65687827,5905,172917,116667,70044,537676,903209,225802.25,3.45E+08,93972.8247,91
90670,California,33.93906058,-118.0729591,6007,90.04646979,3402,58056,35823,39899,1640584,1777764,444441,6.72E+08,183299.618,92
90680,California,33.80109731,-117.9957474,6015,94.53088166,44836,81700,41281,69053,214772,451642,112910.5,1.68E+08,45923.20687,110
90701,California,33.86728664,-118.0796225,4128,87.75510204,689,61585,16923,48165,68003,195365,48841.25,7.44E+07,20282.63952,26
90703,California,33.86607138,-118.0663335,14638,96.67150971,1267,288015,65997,220534,650650,1226463,306615.75,4.64E+08,126596.7209,510
90706,California,33.88792952,-118.1282351,15374,86.14815645,6092,197354,79627,168252,279385,730710,182677.5,2.78E+08,75883.16331,89
90710,California,33.79707868,-118.2998828,5860,89.86351787,2266,71018,35437,63606,171755,344082,86020.5,1.30E+08,35545.55364,65
90712,California,33.85231474,-118.1455824,9935,89.99094203,1345,131816,30759,109714,145142,418776,104694,1.59E+08,43461.72915,131
90713,California,33.84725913,-118.1125397,9241,89.45788964,1327,114133,28532,88601,73390,305983,76495.75,1.17E+08,31837.52446,132
90715,California,33.84040908,-118.0784057,4308,90.75205393,964,60946,20206,51364,60686,194166,48541.5,7.38E+07,20120.0487,32
90716,California,33.82975882,-118.072488,2396,82.76338515,593,30992,6102,16410,56632,110729,27682.25,4.21E+07,11474.30612,7
90717,California,33.79458807,-118.3177205,5658,86.59320478,1412,73478,28730,52602,108852,265074,66268.5,1.00E+08,27384.9579,60
90720,California,33.79489095,-118.0720097,7197,97.45429926,60423,136499,91592,133364,258662,680540,170135,2.51E+08,68416.41678,350
90723,California,33.89677386,-118.1640755,9565,86.24887286,4060,114259,50357,90746,420063,679485,169871.25,2.59E+08,70519.07651,24
90731,California,33.73342177,-118.2929354,12292,83.17769658,3257,134765,68410,134048,336508,676988,169247,2.54E+08,69258.8764,113
90732,California,33.73869116,-118.3109729,5698,88.78155189,1557,80932,37849,59638,110108,290084,72521,1.09E+08,29789.01428,148
90740,California,33.75860216,-118.0854135,6267,94.73922902,72308,105438,87124,104277,445126,814273,203568.25,3.00E+08,81749.7372,251
90744,California,33.78635944,-118.2639724,9806,84.43985189,3274,132161,32985,80873,305225,554518,138629.5,2.10E+08,57349.84699,40
90745,California,33.82312969,-118.2687153,13249,90.59145299,4910,170573,68110,150977,601421,995991,248997.75,3.78E+08,103062.5092,80
90746,California,33.86026167,-118.2564591,8260,98.18138595,2722,114126,36450,90973,452796,697067,174266.75,2.65E+08,72241.21431,58
90747,California,33.86489866,-118.255451,17,80.95238095,8,85,622,734,10561,12010,3002.5,4490121.82,1224.146506,0
90755,California,33.80085225,-118.1680332,2785,87.71653543,1520,39694,9894,22768,191903,265779,66444.75,1.00E+08,27359.55894,35
90802,California,33.76853975,-118.1845659,3054,79.2834891,4074,38518,17009,29783,285252,374636,93659,1.39E+08,37866.73641,15
90803,California,33.76207739,-118.1317174,8453,82.02814168,2572,92972,31617,58586,154510,340257,85064.25,1.28E+08,34938.29215,151
90804,California,33.78209111,-118.1525599,5775,82.57077495,1763,86012,13711,43862,128123,273471,68367.75,1.04E+08,28254.6859,45
90805,California,33.8639464,-118.1814942,17219,80.90494761,6168,169548,56057,142944,398061,772778,193194.5,2.94E+08,80031.88506,88
